state_po,county_fips,county_name,DEMOCRAT,REPUBLICAN,total_votes,dem_margin
SD,46081.0,LAWRENCE,5074.0,9904.0,14978.0,-0.3224729603418347
SD,46083.0,LINCOLN,12981.0,22621.0,35602.0,-0.2707713049828661
SD,46085.0,LYMAN,422.0,993.0,1415.0,-0.40353356890459363
SD,46087.0,MCCOOK,733.0,2227.0,2960.0,-0.5047297297297297
SD,46089.0,MCPHERSON,188.0,1087.0,1275.0,-0.7050980392156863
SD,46091.0,MARSHALL,782.0,1288.0,2070.0,-0.24444444444444444
SD,46093.0,MEADE,3421.0,10887.0,14308.0,-0.5218059826670394
SD,46095.0,MELLETTE,285.0,434.0,719.0,-0.20723226703755215
SD,46097.0,MINER,293.0,841.0,1134.0,-0.48324514991181655
SD,46099.0,MINNEHAHA,39923.0,51842.0,91765.0,-0.12988612215986486
SD,46101.0,MOODY,1052.0,2068.0,3120.0,-0.32564102564102565
SD,46103.0,PENNINGTON,20051.0,35009.0,55060.0,-0.27166727206683616
SD,46105.0,PERKINS,228.0,1342.0,1570.0,-0.7095541401273885
SD,46107.0,POTTER,214.0,1059.0,1273.0,-0.6637863315003928
SD,46109.0,ROBERTS,1560.0,2514.0,4074.0,-0.2341678939617084
SD,46111.0,SANBORN,259.0,929.0,1188.0,-0.563973063973064
SD,46113.0,OGLALA LAKOTA,2567.0,406.0,2973.0,0.7268752102253616
SD,46115.0,SPINK,921.0,2145.0,3066.0,-0.39921722113502933
SD,46117.0,STANLEY,447.0,1260.0,1707.0,-0.47627416520210897
SD,46119.0,SULLY,168.0,716.0,884.0,-0.6199095022624435
SD,46121.0,TODD,1570.0,497.0,2067.0,0.5191098209966134
SD,46123.0,TRIPP,470.0,2150.0,2620.0,-0.6412213740458015
SD,46125.0,TURNER,1044.0,3374.0,4418.0,-0.5273879583521955
SD,46127.0,UNION,2548.0,6160.0,8708.0,-0.41479099678456594
SD,46129.0,WALWORTH,481.0,1940.0,2421.0,-0.6026435357290376
SD,46135.0,YANKTON,3883.0,6650.0,10533.0,-0.2626981866514763
SD,46137.0,ZIEBACH,366.0,388.0,754.0,-0.029177718832891247
TN,47001.0,ANDERSON,11525.0,24582.0,36107.0,-0.3616196305425541
TN,47003.0,BEDFORD,4122.0,15772.0,19894.0,-0.585603699607922
TN,47005.0,BENTON,1317.0,5886.0,7203.0,-0.6343190337359433
TN,47007.0,BLEDSOE,891.0,5254.0,6145.0,-0.7100081366965012
TN,47009.0,BLOUNT,17664.0,50699.0,68363.0,-0.48322923218700176
TN,47011.0,BRADLEY,9852.0,38836.0,48688.0,-0.5953006901084457
TN,47013.0,CAMPBELL,2305.0,13115.0,15420.0,-0.7010376134889753
TN,47015.0,CANNON,1132.0,5682.0,6814.0,-0.6677428823011446
TN,47017.0,CARROLL,2233.0,9547.0,11780.0,-0.6208828522920203
TN,47019.0,CARTER,4454.0,20167.0,24621.0,-0.6381950367572398
TN,47021.0,CHEATHAM,5464.0,14987.0,20451.0,-0.4656496014864799
TN,47023.0,CHESTER,1286.0,6206.0,7492.0,-0.6567004805125467
TN,47025.0,CLAIBORNE,1971.0,11463.0,13434.0,-0.7065654309959803
TN,47027.0,CLAY,614.0,3117.0,3731.0,-0.6708657196462074
TN,47029.0,COCKE,2415.0,13105.0,15520.0,-0.6887886597938144
TN,47031.0,COFFEE,5440.0,19174.0,24614.0,-0.5579751361014057
TN,47033.0,CROCKETT,1196.0,4674.0,5870.0,-0.5925042589437819
TN,47035.0,CUMBERLAND,6996.0,27399.0,34395.0,-0.5931966855647623
TN,47037.0,DAVIDSON,181862.0,102256.0,284118.0,0.28018640142476015
TN,47039.0,DECATUR,819.0,4596.0,5415.0,-0.6975069252077563
TN,47041.0,DEKALB,1706.0,7599.0,9305.0,-0.6333154218162278
TN,47043.0,DICKSON,5913.0,19002.0,24915.0,-0.5253461770018062
TN,47045.0,DYER,2707.0,11603.0,14310.0,-0.6216631726065688
TN,47047.0,FAYETTE,6720.0,16756.0,23476.0,-0.427500425966945
TN,47049.0,FENTRESS,1149.0,8555.0,9704.0,-0.7631904369332234
TN,47051.0,FRANKLIN,4529.0,15016.0,19545.0,-0.5365566641084676
TN,47053.0,GIBSON,5100.0,16346.0,21446.0,-0.5243868320432715
TN,47055.0,GILES,2974.0,10394.0,13368.0,-0.5550568521843208
TN,47057.0,GRAINGER,1432.0,9630.0,11062.0,-0.7410956427409149
TN,47059.0,GREENE,5145.0,25586.0,30731.0,-0.6651589600078097
TN,47061.0,GRUNDY,948.0,5334.0,6282.0,-0.6981852913085005
TN,47063.0,HAMBLEN,5132.0,20154.0,25286.0,-0.5940836826702524
TN,47065.0,HAMILTON,74437.0,97195.0,171632.0,-0.1325976507877319
TN,47067.0,HANCOCK,334.0,2558.0,2892.0,-0.7690179806362379
TN,47069.0,HARDEMAN,3527.0,5793.0,9320.0,-0.24313304721030043
TN,47071.0,HARDIN,1704.0,10293.0,11997.0,-0.7159289822455613
TN,47073.0,HAWKINS,3987.0,22066.0,26053.0,-0.693931600967259
TN,47075.0,HAYWOOD,3311.0,3286.0,6597.0,0.0037896013339396694
TN,47077.0,HENDERSON,1902.0,10083.0,11985.0,-0.6826032540675845
TN,47079.0,HENRY,3286.0,11629.0,14915.0,-0.5593697619845793
TN,47081.0,HICKMAN,1968.0,8265.0,10233.0,-0.6153620639108766
TN,47083.0,HOUSTON,773.0,2989.0,3762.0,-0.5890483785220627
TN,47085.0,HUMPHREYS,1767.0,6400.0,8167.0,-0.5672829680421207
TN,47087.0,JACKSON,1040.0,4586.0,5626.0,-0.6302879488091006
TN,47089.0,JEFFERSON,4503.0,21068.0,25571.0,-0.6478041531422314
TN,47091.0,JOHNSON,1212.0,6829.0,8041.0,-0.6985449570948887
TN,47093.0,KNOX,87516.0,130815.0,218331.0,-0.19831814996496147
TN,47095.0,LAKE,429.0,1493.0,1922.0,-0.5535900104058272
TN,47097.0,LAUDERDALE,2571.0,5633.0,8204.0,-0.37323256947830324
TN,47099.0,LAWRENCE,2939.0,16429.0,19368.0,-0.696509706732755
TN,47101.0,LEWIS,991.0,4852.0,5843.0,-0.6607906897141879
TN,47103.0,LINCOLN,2782.0,13208.0,15990.0,-0.6520325203252032
TN,47105.0,LOUDON,7625.0,25226.0,32851.0,-0.5357827767800067
TN,47107.0,MCMINN,4207.0,19673.0,23880.0,-0.6476549413735343
TN,47109.0,MCNAIRY,1727.0,9437.0,11164.0,-0.6906126836259405
TN,47111.0,MACON,1277.0,8958.0,10235.0,-0.7504640937957987
TN,47113.0,MADISON,16115.0,23385.0,39500.0,-0.1840506329113924
TN,47115.0,MARION,3026.0,10788.0,13814.0,-0.5618937309975387
TN,47117.0,MARSHALL,3390.0,12426.0,15816.0,-0.571320182094082
TN,47119.0,MAURY,14145.0,37376.0,51521.0,-0.4509035150715242
TN,47121.0,MEIGS,968.0,5085.0,6053.0,-0.6801585990417974
TN,47123.0,MONROE,3608.0,18526.0,22134.0,-0.6739857233215867
TN,47125.0,MONTGOMERY,32736.0,47795.0,80531.0,-0.1869963119792378
TN,47127.0,MOORE,542.0,3060.0,3602.0,-0.6990560799555803
TN,47129.0,MORGAN,1054.0,7427.0,8481.0,-0.7514444051409032
TN,47131.0,OBION,2221.0,10596.0,12817.0,-0.6534290395568386
TN,47133.0,OVERTON,1931.0,9042.0,10973.0,-0.6480452018591087
TN,47135.0,PERRY,558.0,3139.0,3697.0,-0.6981336218555586
TN,47137.0,PICKETT,487.0,2441.0,2928.0,-0.6673497267759563
TN,47139.0,POLK,1356.0,7302.0,8658.0,-0.6867636867636867
TN,47141.0,PUTNAM,8991.0,25554.0,34545.0,-0.47946157186278765
TN,47143.0,RHEA,2312.0,11974.0,14286.0,-0.6763264734705305
TN,47145.0,ROANE,6073.0,21011.0,27084.0,-0.5515433466253138
TN,47147.0,ROBERTSON,8428.0,26260.0,34688.0,-0.5140682656826568
TN,47149.0,RUTHERFORD,56656.0,88811.0,145467.0,-0.22104669787649434
TN,47151.0,SCOTT,942.0,8608.0,9550.0,-0.8027225130890052
TN,47153.0,SEQUATCHIE,1292.0,6522.0,7814.0,-0.6693114921934988
TN,47155.0,SEVIER,8322.0,35207.0,43529.0,-0.6176342208642515
TN,47157.0,SHELBY,201759.0,118917.0,320676.0,0.2583355162219811
TN,47159.0,SMITH,1595.0,7655.0,9250.0,-0.6551351351351351
TN,47161.0,STEWART,1160.0,5389.0,6549.0,-0.6457474423576118
TN,47163.0,SULLIVAN,16624.0,58154.0,74778.0,-0.5553772499933135
TN,47165.0,SUMNER,27874.0,68767.0,96641.0,-0.4231433863474095
TN,47167.0,TIPTON,6178.0,20303.0,26481.0,-0.5334013065971829
TN,47169.0,TROUSDALE,856.0,3359.0,4215.0,-0.5938315539739027
TN,47171.0,UNICOI,1578.0,6876.0,8454.0,-0.6266855926188787
TN,47173.0,UNION,1216.0,7384.0,8600.0,-0.7172093023255814
TN,47175.0,VAN BUREN,524.0,2718.0,3242.0,-0.6767427513880321
TN,47177.0,WARREN,3647.0,13192.0,16839.0,-0.5668388859195914
TN,47179.0,WASHINGTON,18131.0,42299.0,60430.0,-0.39993380771140163
TN,47181.0,WAYNE,762.0,6016.0,6778.0,-0.7751549129536737
TN,47183.0,WEAKLEY,2725.0,10541.0,13266.0,-0.5891753354439921
TN,47185.0,WHITE,2105.0,10717.0,12822.0,-0.6716580876618312
TN,47187.0,WILLIAMSON,47695.0,94562.0,142257.0,-0.32945303218822275
TN,47189.0,WILSON,23855.0,56425.0,80280.0,-0.40570503238664674
TX,48001.0,ANDERSON,6312.0,27163.0,33475.0,-0.6228827483196415
TX,48003.0,ANDREWS,1407.0,9412.0,10819.0,-0.7399020242166559
TX,48005.0,ANGELINA,14246.0,46949.0,61195.0,-0.534406405752104
TX,48007.0,ARANSAS,5263.0,18743.0,24006.0,-0.5615262850953928
TX,48009.0,ARCHER,917.0,8137.0,9054.0,-0.797437596642368
TX,48011.0,ARMSTRONG,138.0,1872.0,2010.0,-0.8626865671641791
TX,48013.0,ATASCOSA,8931.0,23119.0,32050.0,-0.4426833073322933
TX,48015.0,AUSTIN,4971.0,22475.0,27446.0,-0.637761422429498
TX,48017.0,BAILEY,541.0,2397.0,2938.0,-0.6317222600408441
TX,48019.0,BANDERA,4692.0,20246.0,24938.0,-0.6237067928462587
TX,48021.0,BASTROP,29061.0,42001.0,71062.0,-0.18209450902029214
TX,48023.0,BAYLOR,326.0,2711.0,3037.0,-0.78531445505433
TX,48025.0,BEE,4557.0,10692.0,15249.0,-0.40232146370253785
TX,48027.0,BELL,96159.0,133602.0,229761.0,-0.16296499405904397
TX,48029.0,BEXAR,747781.0,603686.0,1351467.0,0.1066211753598127
TX,48031.0,BLANCO,3717.0,12003.0,15720.0,-0.5270992366412214
TX,48033.0,BORDEN,27.0,665.0,692.0,-0.9219653179190751
TX,48035.0,BOSQUE,2602.0,13636.0,16238.0,-0.6795171819189555
TX,48037.0,BOWIE,16345.0,47693.0,64038.0,-0.4895218464036978
TX,48039.0,BRAZORIA,118863.0,177854.0,296717.0,-0.19881233633394785
TX,48041.0,BRAZOS,60767.0,103052.0,163819.0,-0.258120242462718
TX,48043.0,BREWSTER,3407.0,4458.0,7865.0,-0.1336300063572791
TX,48045.0,BRISCOE,123.0,1135.0,1258.0,-0.8044515103338633
TX,48047.0,BROOKS,2252.0,1750.0,4002.0,0.12543728135932034
TX,48049.0,BROWN,3642.0,25480.0,29122.0,-0.7498798159467069
TX,48051.0,BURLESON,2972.0,13608.0,16580.0,-0.6414957780458383
TX,48053.0,BURNET,11208.0,39898.0,51106.0,-0.5613822251790397
TX,48055.0,CALDWELL,11909.0,15966.0,27875.0,-0.145542600896861
TX,48057.0,CALHOUN,3223.0,10062.0,13285.0,-0.5147911178020323
TX,48059.0,CALLAHAN,1343.0,11057.0,12400.0,-0.7833870967741936
TX,48061.0,CAMERON,96351.0,105792.0,202143.0,-0.04670456063281934
TX,48063.0,CAMP,2098.0,7272.0,9370.0,-0.5521878335112059
TX,48065.0,CARSON,503.0,4754.0,5257.0,-0.8086361042419631
TX,48067.0,CASS,4185.0,20927.0,25112.0,-0.6666932143994903
TX,48069.0,CASTRO,644.0,2547.0,3191.0,-0.5963647759323096
TX,48071.0,CHAMBERS,7481.0,38079.0,45560.0,-0.6715978928884987
TX,48073.0,CHEROKEE,6606.0,29636.0,36242.0,-0.6354505821974504
TX,48075.0,CHILDRESS,448.0,3551.0,3999.0,-0.7759439859964992
TX,48077.0,CLAY,971.0,8671.0,9642.0,-0.7985895042522299
TX,48079.0,COCHRAN,234.0,1190.0,1424.0,-0.6713483146067416
TX,48081.0,COKE,303.0,2787.0,3090.0,-0.8038834951456311
TX,48083.0,COLEMAN,790.0,6908.0,7698.0,-0.7947518836061315
TX,48085.0,COLLIN,412218.0,519368.0,931586.0,-0.11501890324672118
TX,48087.0,COLLINGSWORTH,235.0,1823.0,2058.0,-0.771622934888241
TX,48089.0,COLORADO,3743.0,14012.0,17755.0,-0.5783722894959167
TX,48091.0,COMAL,51395.0,139421.0,190816.0,-0.4613135166862318
TX,48093.0,COMANCHE,1447.0,10084.0,11531.0,-0.7490243690920129
TX,48095.0,CONCHO,239.0,1695.0,1934.0,-0.7528438469493278
TX,48097.0,COOKE,5690.0,28989.0,34679.0,-0.6718475157876524
TX,48099.0,CORYELL,12452.0,29604.0,42056.0,-0.4078371694883013
TX,48101.0,COTTLE,156.0,1050.0,1206.0,-0.7412935323383084
TX,48103.0,CRANE,293.0,2040.0,2333.0,-0.7488212601800257
TX,48105.0,CROCKETT,566.0,1920.0,2486.0,-0.5446500402252614
TX,48107.0,CROSBY,716.0,2248.0,2964.0,-0.5168690958164642
TX,48109.0,CULBERSON,532.0,710.0,1242.0,-0.143317230273752
TX,48111.0,DALLAM,240.0,2137.0,2377.0,-0.7980647875473286
TX,48113.0,DALLAS,915104.0,570084.0,1485188.0,0.23230729039017284
TX,48115.0,DAWSON,1119.0,4941.0,6060.0,-0.6306930693069307
TX,48117.0,DEAF SMITH,1686.0,5698.0,7384.0,-0.5433369447453954
TX,48119.0,DELTA,671.0,3832.0,4503.0,-0.701976460137686
TX,48121.0,DENTON,353554.0,465295.0,818849.0,-0.13646105692258279
TX,48123.0,DEWITT,2214.0,11517.0,13731.0,-0.6775180249071444
TX,48125.0,DICKENS,222.0,1411.0,1633.0,-0.7281077770973668
TX,48127.0,DIMMIT,2964.0,2679.0,5643.0,0.050505050505050504
TX,48129.0,DONLEY,313.0,2773.0,3086.0,-0.7971484121840571
TX,48131.0,DUVAL,3534.0,4212.0,7746.0,-0.08752904725019364
TX,48133.0,EASTLAND,1615.0,13010.0,14625.0,-0.7791452991452992
TX,48135.0,ECTOR,17132.0,55784.0,72916.0,-0.5300894179603928
TX,48137.0,EDWARDS,220.0,1541.0,1761.0,-0.7501419647927314
TX,48139.0,ELLIS,61445.0,118218.0,179663.0,-0.3159971724840396
TX,48141.0,EL PASO,250950.0,177576.0,428526.0,0.17122414975987454
TX,48143.0,ERATH,5093.0,27529.0,32622.0,-0.6877567285880694
TX,48145.0,FALLS,2768.0,7203.0,9971.0,-0.44478989068298064
TX,48147.0,FANNIN,4548.0,23772.0,28320.0,-0.6788135593220339
TX,48149.0,FAYETTE,4252.0,18189.0,22441.0,-0.6210507553139343
TX,48151.0,FISHER,550.0,2581.0,3131.0,-0.6486745448738422
TX,48153.0,FLOYD,608.0,3051.0,3659.0,-0.6676687619568188
TX,48155.0,FOARD,156.0,830.0,986.0,-0.6835699797160243
TX,48157.0,FORT BEND,332689.0,321165.0,653854.0,0.017624729679714433
TX,48159.0,FRANKLIN,1403.0,7854.0,9257.0,-0.6968780382413309
TX,48161.0,FREESTONE,2642.0,13277.0,15919.0,-0.6680696023619574
TX,48163.0,FRIO,3001.0,4835.0,7836.0,-0.23404798366513527
TX,48165.0,GAINES,915.0,10593.0,11508.0,-0.8409801876955162
TX,48167.0,GALVESTON,104478.0,185942.0,290420.0,-0.28050409751394534
TX,48169.0,GARZA,363.0,2388.0,2751.0,-0.7360959651035986
TX,48171.0,GILLESPIE,5844.0,23674.0,29518.0,-0.6040382139711362
TX,48173.0,GLASSCOCK,66.0,1088.0,1154.0,-0.8856152512998267
TX,48175.0,GOLIAD,1363.0,5531.0,6894.0,-0.6045836959675079
TX,48177.0,GONZALES,3029.0,10843.0,13872.0,-0.5632929642445214
TX,48179.0,GRAY,1452.0,11811.0,13263.0,-0.7810450124406243
TX,48181.0,GRAYSON,26780.0,91946.0,118726.0,-0.5488772467698735
TX,48183.0,GREGG,23687.0,60601.0,84288.0,-0.43795083523158695
TX,48185.0,GRIMES,4694.0,19585.0,24279.0,-0.613328390790395
TX,48187.0,GUADALUPE,54057.0,99871.0,153928.0,-0.2976326594251858
TX,48189.0,HALE,3248.0,12890.0,16138.0,-0.5974718056760441
TX,48191.0,HALL,249.0,1673.0,1922.0,-0.740894901144641
TX,48193.0,HAMILTON,1075.0,6697.0,7772.0,-0.7233659289758106
TX,48195.0,HANSFORD,240.0,3211.0,3451.0,-0.8609098811938568
TX,48197.0,HARDEMAN,312.0,2001.0,2313.0,-0.7302204928664072
TX,48199.0,HARDIN,5970.0,44613.0,50583.0,-0.7639523159954925
TX,48201.0,HARRIS,1455904.0,1297052.0,2752956.0,0.057702338867747976
TX,48203.0,HARRISON,13208.0,41646.0,54854.0,-0.5184307434280089
TX,48205.0,HARTLEY,284.0,3276.0,3560.0,-0.8404494382022472
TX,48207.0,HASKELL,533.0,3286.0,3819.0,-0.7208693375229117
TX,48209.0,HAYS,120969.0,107141.0,228110.0,0.0606198763754329
TX,48211.0,HEMPHILL,340.0,2490.0,2830.0,-0.7597173144876325
TX,48213.0,HENDERSON,12433.0,56352.0,68785.0,-0.6384967652831286
TX,48215.0,HIDALGO,186511.0,192036.0,378547.0,-0.014595281431367835
TX,48217.0,HILL,5082.0,23888.0,28970.0,-0.6491542975491889
TX,48219.0,HOCKLEY,2271.0,11603.0,13874.0,-0.6726250540579501
TX,48221.0,HOOD,11086.0,55268.0,66354.0,-0.6658528498658709
TX,48223.0,HOPKINS,5044.0,24406.0,29450.0,-0.657453310696095
TX,48225.0,HOUSTON,3559.0,12310.0,15869.0,-0.5514525174869241
TX,48227.0,HOWARD,3083.0,14124.0,17207.0,-0.6416574649851805
TX,48229.0,HUDSPETH,339.0,1051.0,1390.0,-0.5122302158273381
TX,48231.0,HUNT,17552.0,62320.0,79872.0,-0.5604967948717948
TX,48233.0,HUTCHINSON,1565.0,13036.0,14601.0,-0.7856311211560852
TX,48235.0,IRION,173.0,1391.0,1564.0,-0.7787723785166241
TX,48237.0,JACK,666.0,6819.0,7485.0,-0.8220440881763527
TX,48239.0,JACKSON,1552.0,9635.0,11187.0,-0.7225350853669438
TX,48241.0,JASPER,4582.0,23493.0,28075.0,-0.6735886019590382
TX,48243.0,JEFF DAVIS,810.0,1243.0,2053.0,-0.2109108621529469
TX,48245.0,JEFFERSON,70913.0,86256.0,157169.0,-0.09762103213738078
TX,48247.0,JIM HOGG,1450.0,1139.0,2589.0,0.1201235998455002
TX,48249.0,JIM WELLS,9672.0,12992.0,22664.0,-0.14648782209671726
TX,48251.0,JOHNSON,34788.0,110651.0,145439.0,-0.5216138724826216
TX,48253.0,JONES,1449.0,9677.0,11126.0,-0.7395290310983282
TX,48255.0,KARNES,1750.0,6725.0,8475.0,-0.5870206489675516
TX,48257.0,KAUFMAN,44035.0,79168.0,123203.0,-0.28516351062879963
TX,48259.0,KENDALL,11830.0,42458.0,54288.0,-0.564176245210728
TX,48261.0,KENEDY,71.0,201.0,272.0,-0.47794117647058826
TX,48263.0,KENT,91.0,669.0,760.0,-0.7605263157894737
TX,48265.0,KERR,11614.0,40214.0,51828.0,-0.5518252681947982
TX,48267.0,KIMBLE,478.0,3768.0,4246.0,-0.7748469147432878
TX,48269.0,KING,12.0,229.0,241.0,-0.9004149377593361
TX,48271.0,KINNEY,601.0,1924.0,2525.0,-0.523960396039604
TX,48273.0,KLEBERG,7724.0,9755.0,17479.0,-0.11619657875164482
TX,48275.0,KNOX,287.0,1724.0,2011.0,-0.7145698657384386
TX,48277.0,LAMAR,7187.0,30032.0,37219.0,-0.6137994035304549
TX,48279.0,LAMB,1124.0,5332.0,6456.0,-0.6517967781908303
TX,48281.0,LAMPASAS,4026.0,16314.0,20340.0,-0.6041297935103245
TX,48283.0,LA SALLE,1545.0,2344.0,3889.0,-0.20545127282077655
TX,48285.0,LAVACA,2122.0,16078.0,18200.0,-0.7668131868131868
TX,48287.0,LEE,2838.0,11976.0,14814.0,-0.616848926690968
TX,48289.0,LEON,1719.0,13547.0,15266.0,-0.7747936591117516
TX,48291.0,LIBERTY,10399.0,45848.0,56247.0,-0.6302380571408253
TX,48293.0,LIMESTONE,3385.0,12427.0,15812.0,-0.5718441689855805
TX,48295.0,LIPSCOMB,180.0,1747.0,1927.0,-0.8131811105345096
TX,48297.0,LIVE OAK,1282.0,7373.0,8655.0,-0.7037550548815713
TX,48299.0,LLANO,4887.0,20478.0,25365.0,-0.6146658781785925
TX,48301.0,LOVING,18.0,154.0,172.0,-0.7906976744186046
TX,48303.0,LUBBOCK,67441.0,160282.0,227723.0,-0.40769267926384245
TX,48305.0,LYNN,574.0,3536.0,4110.0,-0.7206812652068126
TX,48307.0,MCCULLOCH,795.0,5347.0,6142.0,-0.7411266688375122
TX,48309.0,MCLENNAN,59389.0,112593.0,171982.0,-0.30935795606516964
TX,48311.0,MCMULLEN,64.0,797.0,861.0,-0.851335656213705
TX,48313.0,MADISON,1695.0,8063.0,9758.0,-0.652592744414839
TX,48315.0,MARION,1919.0,6193.0,8112.0,-0.5268737672583826
TX,48317.0,MARTIN,415.0,3230.0,3645.0,-0.7722908093278463
TX,48319.0,MASON,800.0,3856.0,4656.0,-0.6563573883161512
TX,48321.0,MATAGORDA,5738.0,17867.0,23605.0,-0.5138318152933701
TX,48323.0,MAVERICK,10867.0,15428.0,26295.0,-0.1734550294732839
TX,48325.0,MEDINA,12684.0,32218.0,44902.0,-0.4350363012783395
TX,48327.0,MENARD,296.0,1561.0,1857.0,-0.6812062466343565
TX,48329.0,MIDLAND,20124.0,84436.0,104560.0,-0.6150726855394032
TX,48331.0,MILAM,4136.0,15935.0,20071.0,-0.5878630860445418
TX,48333.0,MILLS,570.0,4386.0,4956.0,-0.7699757869249395
TX,48335.0,MITCHELL,615.0,3784.0,4399.0,-0.7203909979540805
TX,48337.0,MONTAGUE,2163.0,17837.0,20000.0,-0.7837
TX,48339.0,MONTGOMERY,147859.0,404096.0,551955.0,-0.46423530903787447
TX,48341.0,MOORE,1373.0,7624.0,8997.0,-0.6947871512726465
TX,48343.0,MORRIS,2190.0,7001.0,9191.0,-0.5234468501795234
TX,48345.0,MOTLEY,61.0,1058.0,1119.0,-0.8909740840035746
TX,48347.0,NACOGDOCHES,13611.0,30623.0,44234.0,-0.38459103856761767
TX,48349.0,NAVARRO,7852.0,25427.0,33279.0,-0.5281108206376394
TX,48351.0,NEWTON,1471.0,7970.0,9441.0,-0.6883804681707446
TX,48353.0,NOLAN,1656.0,6637.0,8293.0,-0.6006270348486675
TX,48355.0,NUECES,96031.0,120183.0,216214.0,-0.11170414496748592
TX,48357.0,OCHILTREE,451.0,4792.0,5243.0,-0.8279610909784475
TX,48359.0,OLDHAM,109.0,1461.0,1570.0,-0.8611464968152867
TX,48361.0,ORANGE,10600.0,54817.0,65417.0,-0.6759252182154486
TX,48363.0,PALO PINTO,3765.0,19332.0,23097.0,-0.6739836342382127
TX,48365.0,PANOLA,3106.0,16037.0,19143.0,-0.6754949589928433
TX,48367.0,PARKER,27118.0,137880.0,164998.0,-0.6712929853695196
TX,48369.0,PARMER,526.0,3225.0,3751.0,-0.7195414556118368
TX,48371.0,PECOS,2014.0,5330.0,7344.0,-0.4515250544662309
TX,48373.0,POLK,8980.0,35286.0,44266.0,-0.5942709980571996
TX,48375.0,POTTER,15302.0,40764.0,56066.0,-0.45414333107409127
TX,48377.0,PRESIDIO,2300.0,1166.0,3466.0,0.3271783035199077
TX,48379.0,RAINS,1559.0,10310.0,11869.0,-0.7372988457325806
TX,48381.0,RANDALL,23522.0,98301.0,121823.0,-0.6138331842098783
TX,48383.0,REAGAN,234.0,1399.0,1633.0,-0.713410900183711
TX,48385.0,REAL,575.0,2978.0,3553.0,-0.676329862088376
TX,48387.0,RED RIVER,1889.0,8077.0,9966.0,-0.6209110977322898
TX,48389.0,REEVES,1913.0,3997.0,5910.0,-0.35262267343485615
TX,48391.0,REFUGIO,1479.0,3691.0,5170.0,-0.42785299806576405
TX,48393.0,ROBERTS,37.0,925.0,962.0,-0.9230769230769231
TX,48395.0,ROBERTSON,3312.0,11154.0,14466.0,-0.542098714226462
TX,48397.0,ROCKWALL,33518.0,81236.0,114754.0,-0.41582864213883614
TX,48399.0,RUNNELS,723.0,5985.0,6708.0,-0.7844364937388193
TX,48401.0,RUSK,7411.0,30057.0,37468.0,-0.6044090957617166
TX,48403.0,SABINE,990.0,8811.0,9801.0,-0.797979797979798
TX,48405.0,SAN AUGUSTINE,1396.0,5021.0,6417.0,-0.564905719183419
TX,48407.0,SAN JACINTO,3751.0,18452.0,22203.0,-0.6621177318380399
TX,48409.0,SAN PATRICIO,14075.0,30533.0,44608.0,-0.36894727403156385
TX,48411.0,SAN SABA,468.0,4168.0,4636.0,-0.7981018119068162
TX,48413.0,SCHLEICHER,327.0,1639.0,1966.0,-0.6673448626653102
TX,48415.0,SCURRY,1260.0,8753.0,10013.0,-0.7483271746729252
TX,48417.0,SHACKELFORD,252.0,2736.0,2988.0,-0.8313253012048193
TX,48419.0,SHELBY,2877.0,13766.0,16643.0,-0.6542690620681367
TX,48421.0,SHERMAN,95.0,1426.0,1521.0,-0.8750821827744905
TX,48423.0,SMITH,50030.0,136853.0,186883.0,-0.46458479369445055
TX,48425.0,SOMERVELL,1362.0,8238.0,9600.0,-0.71625
TX,48427.0,STARR,12014.0,16402.0,28416.0,-0.15442004504504506
TX,48429.0,STEPHENS,662.0,5978.0,6640.0,-0.8006024096385542
TX,48431.0,STERLING,69.0,1045.0,1114.0,-0.8761220825852782
TX,48433.0,STONEWALL,183.0,1050.0,1233.0,-0.7031630170316302
TX,48435.0,SUTTON,396.0,2135.0,2531.0,-0.6870802054523903
TX,48437.0,SWISHER,663.0,3137.0,3800.0,-0.6510526315789473
TX,48439.0,TARRANT,692730.0,771904.0,1464634.0,-0.05405719107981926
TX,48441.0,TAYLOR,24419.0,74083.0,98502.0,-0.5041928082678524
TX,48443.0,TERRELL,167.0,562.0,729.0,-0.541838134430727
TX,48445.0,TERRY,990.0,4972.0,5962.0,-0.6678966789667896
TX,48447.0,THROCKMORTON,113.0,1385.0,1498.0,-0.8491321762349799
TX,48449.0,TITUS,3890.0,13943.0,17833.0,-0.5637301631806202
TX,48451.0,TOM GREEN,20797.0,60154.0,80951.0,-0.486182999592346
TX,48453.0,TRAVIS,740017.0,306555.0,1046572.0,0.4141731290346006
TX,48455.0,TRINITY,2060.0,11048.0,13108.0,-0.6856881293866341
TX,48457.0,TYLER,2136.0,13999.0,16135.0,-0.7352339634335296
TX,48459.0,UPSHUR,4915.0,29906.0,34821.0,-0.7176990896298211
TX,48461.0,UPTON,266.0,2074.0,2340.0,-0.7726495726495727
TX,48463.0,UVALDE,5689.0,11109.0,16798.0,-0.3226574592213359
TX,48465.0,VAL VERDE,9430.0,16238.0,25668.0,-0.26523297491039427
TX,48467.0,VAN ZANDT,5520.0,38968.0,44488.0,-0.7518431936702032
TX,48469.0,VICTORIA,17461.0,43532.0,60993.0,-0.4274424934008821
TX,48471.0,WALKER,13247.0,31887.0,45134.0,-0.41299242256392077
TX,48473.0,WALLER,17757.0,31281.0,49038.0,-0.2757861250458828
